Date,Time,Chan,Freq (kHz),Type,Code Space,ID,S/N,Data1,Units1,Slope1,Int1,Data2,Units2,Slope2,Int2,Signal (dB),Gain Mode,Gain (dB),Latitude,Longitude,Comment
2022-07-21,10:47:36.566,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92659,-85.79833,
2022-07-21,10:47:28.388,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92658,-85.79832,
2022-07-21,10:47:20.209,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92657,-85.79832,
2022-07-21,10:47:12.036,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,50,Manual,0,10.92656,-85.79832,
2022-07-21,10:47:03.850,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92655,-85.79832,
2022-07-21,10:46:39.320,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92654,-85.79832,
2022-07-21,10:46:31.132,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92653,-85.79832,
2022-07-21,10:46:22.954,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92653,-85.79832,
2022-07-21,10:46:14.774,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92653,-85.79832,
2022-07-21,10:46:06.593,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92653,-85.79832,
2022-07-21,10:45:58.415,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92652,-85.79832,
2022-07-21,10:45:25.689,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92649,-85.79833,
2022-07-21,10:45:17.509,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92648,-85.79835,
2022-07-21,10:45:01.147,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92644,-85.79836,
2022-07-21,10:44:52.967,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92642,-85.79836,
2022-07-21,10:44:44.787,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92639,-85.79837,
2022-07-21,10:44:28.428,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92634,-85.79836,
2022-07-21,10:44:20.249,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92632,-85.79835,
2022-07-21,10:43:55.710,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92630,-85.79832,
2022-07-21,10:43:47.530,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92629,-85.79829,
2022-07-21,10:43:39.351,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92628,-85.79829,
2022-07-21,10:43:22.994,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92628,-85.79828,
2022-07-21,10:43:14.815,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92628,-85.79828,
2022-07-21,10:43:06.637,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92628,-85.79828,
2022-07-21,10:42:42.102,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,49,Manual,0,10.92628,-85.79828,
2022-07-21,10:42:25.747,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92628,-85.79829,
2022-07-21,10:42:01.210,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92628,-85.79829,
2022-07-21,10:41:53.031,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92628,-85.79829,
2022-07-21,10:41:44.851,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92627,-85.79829,
2022-07-21,10:41:36.672,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92627,-85.79829,
2022-07-21,10:41:20.315,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92623,-85.79829,
2022-07-21,10:41:03.960,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92618,-85.79828,
2022-07-21,10:40:55.782,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92616,-85.79826,
2022-07-21,10:40:47.604,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92614,-85.79825,
2022-07-21,10:34:39.570,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92661,-85.79865,
2022-07-21,10:34:23.210,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92660,-85.79867,
2022-07-21,10:34:06.853,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,49,Manual,0,10.92659,-85.79869,
2022-07-21,10:33:58.668,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92659,-85.79871,
2022-07-21,10:33:50.487,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92659,-85.79871,
2022-07-21,10:33:42.307,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92658,-85.79874,
2022-07-21,10:33:34.122,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92657,-85.79875,
2022-07-21,10:33:25.939,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92657,-85.79876,
2022-07-21,10:33:09.577,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92656,-85.79878,
2022-07-21,10:33:01.395,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92656,-85.79880,
2022-07-21,10:32:53.216,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92655,-85.79883,
2022-07-21,10:32:45.033,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92654,-85.79885,
2022-07-21,10:32:28.670,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92653,-85.79889,
2022-07-21,10:32:20.490,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92653,-85.79890,
2022-07-21,10:32:12.309,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92653,-85.79890,
2022-07-21,10:32:04.130,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92653,-85.79892,
2022-07-21,10:31:55.950,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92653,-85.79893,
2022-07-21,10:31:47.771,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92653,-85.79893,
2022-07-21,10:31:39.592,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92652,-85.79895,
2022-07-21,10:31:31.416,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92652,-85.79897,
2022-07-21,10:31:23.239,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92651,-85.79897,
2022-07-21,10:31:15.063,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92651,-85.79899,
2022-07-21,10:30:58.709,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92649,-85.79901,
2022-07-21,10:30:50.529,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92647,-85.79904,
2022-07-21,10:30:42.352,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92646,-85.79906,
2022-07-21,10:30:34.173,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92645,-85.79907,
2022-07-21,10:30:25.995,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92643,-85.79908,
2022-07-21,10:30:09.640,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,50,Manual,0,10.92643,-85.79910,
2022-07-21,10:29:53.286,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92642,-85.79910,
2022-07-21,10:29:45.108,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92641,-85.79911,
2022-07-21,10:29:36.931,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92640,-85.79913,
2022-07-21,10:29:28.753,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92639,-85.79915,
2022-07-21,10:29:20.585,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,50,Manual,0,10.92638,-85.79917,
2022-07-21,10:27:09.706,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92623,-85.79939,
2022-07-21,10:27:01.525,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92622,-85.79938,
2022-07-21,10:26:53.344,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92619,-85.79938,
2022-07-21,10:26:36.980,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92615,-85.79935,
2022-07-21,10:26:28.798,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92612,-85.79934,
2022-07-21,10:26:20.618,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92610,-85.79934,
2022-07-21,10:26:12.438,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92609,-85.79932,
2022-07-21,10:26:04.257,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92609,-85.79932,
2022-07-21,10:25:56.077,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92608,-85.79932,
2022-07-21,10:25:39.719,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92606,-85.79931,
2022-07-21,10:25:31.540,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92605,-85.79931,
2022-07-21,10:25:23.357,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92603,-85.79931,
2022-07-21,10:25:15.176,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92601,-85.79931,
2022-07-21,10:25:06.997,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92600,-85.79931,
2022-07-21,10:24:58.816,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92600,-85.79931,
2022-07-21,10:24:50.637,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92599,-85.79931,
2022-07-21,10:24:42.457,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92599,-85.79931,
2022-07-21,10:24:34.277,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92598,-85.79931,
2022-07-21,10:24:26.099,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92598,-85.79931,
2022-07-21,10:24:17.920,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92598,-85.79931,
2022-07-21,10:24:09.742,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92598,-85.79931,
2022-07-21,10:24:01.563,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92597,-85.79929,
2022-07-21,10:23:53.382,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92597,-85.79929,
2022-07-21,10:23:45.204,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92596,-85.79929,
2022-07-21,10:23:37.024,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92596,-85.79929,
2022-07-21,10:23:28.844,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92595,-85.79929,
2022-07-21,10:23:20.665,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92594,-85.79928,
2022-07-21,10:23:12.484,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92593,-85.79928,
2022-07-21,10:23:04.305,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92593,-85.79928,
2022-07-21,10:22:56.126,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92593,-85.79928,
2022-07-21,10:22:47.949,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92592,-85.79928,
2022-07-21,10:22:39.769,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92591,-85.79927,
2022-07-21,10:22:31.590,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92590,-85.79927,
2022-07-21,10:22:23.412,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92590,-85.79927,
2022-07-21,10:22:15.233,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92589,-85.79927,
2022-07-21,10:22:07.055,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92589,-85.79927,
2022-07-21,10:21:58.878,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92589,-85.79928,
2022-07-21,10:21:50.700,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92588,-85.79928,
2022-07-21,10:21:42.524,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92588,-85.79928,
2022-07-21,10:21:34.346,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92588,-85.79928,
2022-07-21,10:21:26.169,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92588,-85.79928,
2022-07-21,10:21:17.992,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92587,-85.79928,
2022-07-21,10:21:09.815,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92587,-85.79928,
2022-07-21,10:21:01.637,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92587,-85.79927,
2022-07-21,10:20:53.460,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92587,-85.79927,
2022-07-21,10:20:45.282,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92586,-85.79927,
2022-07-21,10:20:37.103,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92586,-85.79927,
2022-07-21,10:20:28.924,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92586,-85.79927,
2022-07-21,10:20:20.746,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92586,-85.79926,
2022-07-21,10:20:12.569,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92585,-85.79924,
2022-07-21,10:20:04.391,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92583,-85.79922,
2022-07-21,10:19:56.211,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92581,-85.79920,
2022-07-21,10:19:48.032,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92579,-85.79917,
2022-07-21,10:19:31.675,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92575,-85.79915,
2022-07-21,10:19:23.496,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92573,-85.79913,
2022-07-21,10:19:15.318,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92571,-85.79913,
2022-07-21,10:19:07.138,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92569,-85.79911,
2022-07-21,10:18:58.960,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92567,-85.79911,
2022-07-21,10:18:50.783,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92564,-85.79911,
2022-07-21,10:18:42.605,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92563,-85.79911,
2022-07-21,10:18:34.426,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92561,-85.79913,
2022-07-21,10:18:26.255,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92560,-85.79913,
2022-07-21,10:18:18.070,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92558,-85.79913,
2022-07-21,10:18:09.894,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92556,-85.79913,
2022-07-21,10:18:01.716,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92554,-85.79913,
2022-07-21,10:17:53.539,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92552,-85.79913,
2022-07-21,10:17:45.359,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92551,-85.79913,
2022-07-21,10:17:37.182,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92551,-85.79913,
2022-07-21,10:17:29.003,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92550,-85.79913,
2022-07-21,10:17:20.826,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92550,-85.79913,
2022-07-21,10:17:04.469,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92550,-85.79910,
2022-07-21,10:16:48.114,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92551,-85.79904,
2022-07-21,10:16:39.934,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92551,-85.79901,
2022-07-21,10:16:31.756,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92552,-85.79900,
2022-07-21,10:16:23.577,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92552,-85.79900,
2022-07-21,10:16:15.397,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92551,-85.79899,
2022-07-21,10:16:07.219,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92551,-85.79899,
2022-07-21,10:15:59.041,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92551,-85.79897,
2022-07-21,10:15:50.862,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92550,-85.79897,
2022-07-21,10:15:42.685,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92550,-85.79897,
2022-07-21,10:15:34.508,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92550,-85.79896,
2022-07-21,10:15:26.330,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92550,-85.79896,
2022-07-21,10:15:18.153,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92550,-85.79895,
2022-07-21,10:15:09.976,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92550,-85.79893,
2022-07-21,10:15:01.797,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92551,-85.79893,
2022-07-21,10:14:53.617,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92551,-85.79890,
2022-07-21,10:14:45.435,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92552,-85.79889,
2022-07-21,10:14:37.255,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92552,-85.79886,
2022-07-21,10:14:29.075,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92552,-85.79883,
2022-07-21,10:14:20.894,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92552,-85.79880,
2022-07-21,10:14:12.716,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92551,-85.79878,
2022-07-21,10:14:04.534,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92550,-85.79875,
2022-07-21,10:13:56.350,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92549,-85.79871,
2022-07-21,10:13:39.986,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92547,-85.79867,
2022-07-21,10:13:23.620,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92546,-85.79863,
2022-07-21,10:13:15.437,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92545,-85.79860,
2022-07-21,10:12:59.071,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92542,-85.79854,
2022-07-21,10:12:50.889,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92540,-85.79852,
2022-07-21,10:12:42.706,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92538,-85.79849,
2022-07-21,10:12:34.525,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,69,Manual,0,10.92537,-85.79848,
2022-07-21,10:12:26.345,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92537,-85.79847,
2022-07-21,10:12:18.164,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92537,-85.79846,
2022-07-21,10:12:09.984,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92536,-85.79846,
2022-07-21,10:12:01.804,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92535,-85.79844,
2022-07-21,10:11:53.625,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,68,Manual,0,10.92535,-85.79843,
2022-07-21,10:11:45.445,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92534,-85.79842,
2022-07-21,10:11:37.265,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92534,-85.79842,
2022-07-21,10:11:29.083,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92535,-85.79842,
2022-07-21,10:11:20.900,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92535,-85.79839,
2022-07-21,10:11:12.718,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,72,Manual,0,10.92534,-85.79836,
2022-07-21,10:11:04.536,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,68,Manual,0,10.92534,-85.79836,
2022-07-21,10:10:56.356,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92533,-85.79836,
2022-07-21,10:10:48.175,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92533,-85.79835,
2022-07-21,10:10:39.996,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92533,-85.79835,
2022-07-21,10:10:31.815,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,80,Manual,0,10.92533,-85.79835,
2022-07-21,10:10:23.636,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92533,-85.79833,
2022-07-21,10:10:07.282,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92530,-85.79829,
2022-07-21,10:09:10.030,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92521,-85.79823,
2022-07-21,10:09:01.850,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92518,-85.79821,
2022-07-21,10:08:53.672,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,68,Manual,0,10.92516,-85.79821,
2022-07-21,10:08:45.495,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92513,-85.79821,
2022-07-21,10:08:37.317,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92510,-85.79821,
2022-07-21,10:08:29.140,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,68,Manual,0,10.92509,-85.79822,
2022-07-21,10:08:20.960,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92509,-85.79822,
2022-07-21,10:08:12.781,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92509,-85.79822,
