datetime,latitude,longitude,gps_distance,x,y,relative_tag_bearing,tag_bearing,gps_speed,gps_delta_tof,gps_heading
2022-07-18 19:44:08+00:00,10.922211008146403,-85.79140241257846,20.71051707395503,19.58405790621077,-6.701269995327783,,2.8119014756572067,-5.3037018814144294e-05,-1.046209686196819e-05,1.3062785652739715
2022-07-18 19:44:12+00:00,10.922213438898323,-85.79140174202621,20.695242412536558,19.657269338282337,-6.430982332181137,,2.8254124819182946,0.0067923484916176885,0.0013677742852983565,0.013341336028780112
2022-07-18 19:44:31+00:00,10.92221369035542,-85.79138254746795,22.69219286907216,21.75294656205824,-6.403021539185729,,2.8553256069011215,0.014728477554007859,0.003006223500749549,-1.3523785076737336
2022-07-18 19:45:23+00:00,10.922148060053589,-85.79136771149933,27.0812791801665,23.37274948223055,-13.700788446267126,,2.6113921173384957,-0.00582441949871795,-0.0012646171103380753,2.192911550025413
2022-07-18 19:45:53+00:00,10.922162979841232,-85.79137860797346,25.23493819907291,22.183063721832514,-12.041781410060043,,2.644265716536365,-0.003961595503328102,-0.0010012525621425135,2.123495581263232
2022-07-18 19:46:00+00:00,10.92217605561018,-85.79138682223856,23.77310945834484,21.2862236869427,-10.587820187207479,,2.680025228871289,-0.009741973087408812,-0.0026623611382713126,1.8214949792391875
2022-07-18 19:46:21+00:00,10.92223808169365,-85.79140299931169,19.886062196468725,19.519997904016286,-3.6908246426801488,,2.954719620979735,-0.0012135466317351568,-0.00033746570718114633,1.787081972850434
2022-07-18 19:46:25+00:00,10.922250067815185,-85.7914056815207,19.39336226398425,19.227152178508067,-2.3580268550800345,,3.0195615656658816,-0.0010737341691254398,-0.0003140304727510704,1.734538135670283
2022-07-18 19:46:30+00:00,10.92226750217378,-85.79140861518681,18.93487777376769,18.90685216614664,-0.4194118913945032,,3.1194132282617555,0.009810313606658684,0.002896058331828694,1.553857209774452
2022-07-18 19:47:07+00:00,10.922388955950735,-85.79140651971102,23.16312293823758,19.135637889460373,13.085651005849906,,-2.5417971260551573,0.0023809560679133477,0.0007110252367193285,1.7654501654906745
2022-07-18 19:47:54+00:00,10.922410245984793,-85.79141079448164,24.2012197838478,18.66891501295581,15.452998125261743,,-2.4501647591228797,0.0005332936445779903,0.00017277253005848586,1.7360116936002976
2022-07-18 19:48:09+00:00,10.922414688393474,-85.79141154885292,24.45346767773319,18.586552153785203,15.946972130603344,,-2.432481448120018,0.00017876199899131525,6.366865717498899e-05,1.7647058495882941
2022-07-18 19:48:14+00:00,10.922416364774108,-85.79141188412905,24.546423917208674,18.54994643705491,16.133377415471088,,-2.4257573111950714,0.027158483311627804,0.009951909980630736,1.531743760167584
2022-07-18 19:48:26+00:00,10.922578554600475,-85.7914054300636,39.07621248892955,19.254606465361274,34.16808873765416,,-2.083964842092459,0.025537045390431865,0.00944520856906384,1.5133892348867195
2022-07-18 19:48:37+00:00,10.922713167965412,-85.79139755107462,52.866216999762756,20.114840783520794,49.13643312225977,,-1.9593516462572595,0.011783802560862032,0.004455245899723179,1.5603092864858155
2022-07-18 19:48:50+00:00,10.922775948420169,-85.79139688052237,59.3708760133586,20.18805221559236,56.117311045065996,,-1.9161281989567467,0.00541065832105649,0.002086438790927948,1.3243047633089728
2022-07-18 19:48:57+00:00,10.922802770510316,-85.79139000736177,62.4170766481134,20.93846938772806,59.099795604718224,,-1.9112878906716644,0.0023485360102590714,0.0009265457136364555,0.8574349845348033
2022-07-18 19:49:01+00:00,10.922812661156058,-85.79138129018247,63.769833390022626,21.890217996324292,60.19958678614524,,-1.9195593955541115,0.0025695770466039537,0.0010260708343630856,0.5978677466691421
2022-07-18 19:49:06+00:00,10.92282196506858,-85.7913673762232,65.26789680819273,23.40935519757182,61.234136117956965,,-1.9359451035113426,0.0010861860327435182,0.0004367063022057844,0.32431671474600676
2022-07-18 19:49:09+00:00,10.922824814915655,-85.79135874286294,65.90548800941318,24.35195237767999,61.5510251020553,,-1.9475371043367549,0.007235040992850814,0.0029336604573751246,0.9674324846883595
2022-07-18 19:49:18+00:00,10.922857420518994,-85.79133586026728,70.18863227718086,26.850292474376957,65.17660789512016,,-1.9615721393934078,0.0007670970409973164,0.00031261831465301596,2.077453806953966
2022-07-18 19:49:20+00:00,10.922863204032184,-85.79133912920952,70.64505501657426,26.493386746674254,65.81970612853279,,-1.9534685034642345,0.0027975906829427718,0.0011573594332174207,1.2766062785375398
2022-07-18 19:49:28+00:00,10.922877872362733,-85.7913346029818,72.3347997890717,26.987563908643,67.45075237209812,,-1.951395526293012,0.006967610236808101,0.002892035481853225,0.6918433967224549
2022-07-18 19:49:44+00:00,10.922905281186104,-85.79130090773106,76.5571715925774,30.666438338638965,70.49847878154247,,-1.9811017124253063,0.007481855512830978,0.0031464789622453566,1.5798876054678057
2022-07-18 19:49:59+00:00,10.92295054346323,-85.79130132682621,81.15103087745563,30.62068119342061,75.53142147615453,,-1.9559519529995286,0.0021681907194296478,0.000935589146055259,2.0888439835108414
2022-07-18 19:50:08+00:00,10.922967726364732,-85.79131130129099,82.5169910306963,29.531661150558328,77.44207564719832,,-1.9351126076108662,0.010523994979473605,0.004649299151890737,1.5273548013207638
